359	559
13	639
880	550
529	933
30	136
768	499
954	584
439	443
12	411
83	947
525	999
775	890
25	12
17	739
839	470
958	869
201	476
126	940
894	360
610	448
479	507
402	599
383	628
579	938
3	909
622	785
856	571
979	212
444	112
868	559
861	710
462	376
558	577
202	32
152	938
403	20
501	988
23	328
392	213
656	567
712	531
61	57
738	920
217	832
838	651
69	841
82	180
305	668
523	292
549	856
267	87
670	591
692	135
61	920
594	950
385	87
638	64
700	309
30	426
347	773
754	867
47	397
42	61
809	869
716	1000
419	119
985	772
793	770
991	368
469	453
281	316
258	853
682	191
713	491
824	62
463	453
885	130
816	783
626	372
812	102
636	440
967	609
776	307
167	60
962	715
286	50
41	66
400	854
79	357
206	582
940	47
1000	781
962	733
650	292
452	182
365	692
399	33
174	834
930	635
540	623
986	451
427	699
902	52
109	766
930	879
768	762
463	962
347	8
462	904
186	998
45	158
169	818
403	880
820	942
565	846
773	856
651	702
927	572
164	423
159	24
102	167
667	476
11	618
83	68
437	679
963	859
377	848
186	989
737	783
13	562
860	976
997	530
408	583
95	601
112	982
18	385
80	778
179	974
869	275
884	138
98	710
571	694
260	65
638	561
759	715
829	384
714	981
200	658
670	233
439	839
4	45
176	93
244	868
627	518
977	674
874	753
289	929
124	979
43	717
769	242
705	24
799	910
53	810
394	524
928	465
803	33
765	585
55	295
389	9
496	295
187	762
897	723
247	92
35	822
744	374
341	291
754	10
624	879
728	899
80	28
555	763
702	802
136	686
66	900
31	525
70	349
679	71
278	901
768	827
780	44
33	178
24	889
791	836
508	271
719	746
773	309
90	548
741	144
927	286
142	848
543	131
625	692
810	70
93	170
143	729
307	959
160	365
981	903
371	52
703	754
805	230
293	572
746	326
636	718
688	480
886	118
833	209
501	496
598	643
56	271
320	444
723	285
922	946
520	50
923	261
44	124
960	568
469	356
102	742
447	873
229	853
782	987
856	210
837	694
296	193
205	152
664	846
697	617
692	365
542	526
563	586
752	770
675	974
24	434
779	583
66	747
803	627
26	651
264	105
190	600
117	636
671	800
811	916
841	735
472	139
338	383
550	753
151	311
66	492
570	378
133	335
544	410
495	950
823	521
535	787
644	540
871	16
306	13
660	362
919	427
860	935
952	248
136	252
965	966
689	685
911	287
391	913
102	241
372	224
783	354
102	821
971	957
588	306
107	232
760	581
222	25
546	637
429	621
982	368
406	861
356	461
988	246
813	832
568	827
981	952
73	585
52	185
582	63
166	366
724	32
290	423
940	982
376	442
491	812
851	49
485	184
15	744
524	587
236	394
74	462
128	63
726	612
922	500
474	30
474	71
539	367
679	189
171	340
129	345
593	559
117	339
711	153
998	579
275	233
232	281
71	670
175	435
180	684
183	946
19	423
893	25
172	657
226	482
807	657
24	311
744	3
5	898
712	85
965	786
150	797
524	306
900	109
800	344
678	824
892	15
341	468
186	89
34	220
192	756
246	872
251	775
774	171
601	434
652	265
568	696
576	811
852	514
677	569
158	408
776	274
960	606
60	163
412	602
897	946
468	198
202	109
805	182
773	572
941	575
462	856
827	145
37	414
501	947
438	92
388	650
79	863
477	309
987	383
41	128
685	447
195	11
49	356
705	319
804	10
916	708
571	846
154	546
321	715
923	74
363	196
872	975
829	147
239	671
119	364
635	80
930	209
73	449
269	90
933	574
548	152
755	855
152	751
793	102
9	422
321	707
31	996
189	781
384	33
811	711
876	246
688	269
29	330
505	178
490	57
388	176
875	563
829	746
454	759
740	217
304	626
36	41
279	352
479	96
668	318
69	259
470	577
251	100
417	94
143	755
694	951
162	280
700	599
39	867
132	506
432	456
234	788
295	306
679	925
138	611
844	53
880	749
633	346
488	464
531	74
784	81
51	71
835	43
107	415
4	180
772	717
375	470
900	1000
951	897
267	613
634	426
100	643
376	442
