1740	255
1635	398
634	1223
279	823
499	30
598	722
1150	80
255	1420
565	721
1580	615
1647	1604
154	326
1246	890
335	1524
218	42
418	806
304	1362
832	375
1334	315
1437	1626
119	1128
441	256
584	253
1290	668
1168	1726
186	1217
530	707
1565	1333
171	498
380	1492
905	336
1059	1268
868	503
1272	1227
908	390
722	510
769	1728
176	821
562	1259
439	1362
541	880
1112	723
753	1376
107	782
1653	1506
473	33
1421	349
820	773
257	1730
1709	1413
1573	1303
522	535
1466	159
1723	1095
1175	1160
435	1354
814	589
1270	477
1030	360
519	842
1264	408
479	1428
304	706
695	1736
1500	802
740	1186
663	1475
241	524
1463	762
1086	1458
1733	915
557	70
740	13
382	1633
1046	1387
811	983
1113	1619
1509	440
1197	702
1371	250
560	960
1746	752
1733	458
868	1126
1631	1194
1200	1746
681	480
1551	568
1503	1320
517	448
253	99
1375	1126
1324	899
1549	266
832	1145
1009	221
1646	1506
365	355
1682	689
616	1142
429	785
399	1339
195	220
363	178
820	1024
1459	984
1002	849
1558	1614
1576	223
574	1403
1576	769
963	344
383	623
595	1291
1262	247
1455	1356
286	1532
1241	575
1625	1150
100	596
1713	266
1419	1533
253	1239
1465	1718
513	246
584	1681
798	185
1409	1665
1528	794
147	10
1190	789
338	51
535	801
1156	1656
1257	941
293	970
691	1082
1491	192
147	1336
738	312
730	576
121	1290
1242	273
1270	1209
284	1049
1296	877
1324	382
384	439
851	793
94	1435
713	862
780	856
1291	1502
355	1172
482	68
1045	51
557	465
1402	1643
1510	1056
255	1443
716	818
1248	164
528	1330
1375	1149
1604	1166
1237	1089
837	681
468	1248
780	202
770	1000
269	1395
1052	5
1640	276
1433	1198
812	1159
892	959
506	183
107	547
444	392
1275	1200
1746	1499
684	1567
1561	1053
334	1275
424	880
1063	720
1245	660
1109	347
892	1663
749	116
388	498
426	1568
371	286
659	785
264	1031
131	1124
1480	1493
843	141
1099	811
1268	940
459	1731
868	1611
492	1577
668	94
678	528
1629	67
1513	676
293	1113
921	182
1343	16
1556	120
812	175
510	800
1482	13
39	856
1618	1261
977	401
795	1423
1542	1379
814	1412
1697	691
1177	499
1388	127
1743	1117
665	899
1054	1653
590	82
828	341
1358	830
542	735
1447	343
303	1705
676	1346
1501	477
619	1220
570	871
288	1082
797	15
1057	1731
1668	640
1463	1489
1480	1280
320	921
952	938
236	191
1231	1689
879	1308
1194	1090
1525	456
1712	1223
1067	1289
22	1601
1361	9
269	1697
783	150
916	1695
140	1398
1307	459
1208	1044
1643	1200
415	529
295	564
1396	968
363	1107
19	885
173	937
128	357
1432	516
32	279
1076	129
1541	342
1247	77
836	1061
972	1073
214	484
1291	175
209	1165
792	1066
1742	580
183	1167
873	666
110	1744
452	100
795	1132
1648	1466
485	449
657	1474
89	1650
1357	1730
44	942
1164	1042
614	1191
1558	453
1650	1059
1636	279
1521	1637
560	1359
13	448
1096	1467
1746	1499
940	114
1114	1329
684	1710
854	399
22	916
176	770
1508	605
1067	1534
1115	1491
449	1282
1452	1352
1215	1331
519	495
43	187
55	1601
1564	1331
1239	1597
1375	566
276	741
256	255
1030	170
1347	13
1186	1170
1459	1272
293	431
914	1221
335	63
847	1680
754	751
954	43
1511	315
1225	1100
1427	1409
832	1393
6	298
726	656
1232	1534
1092	491
134	1534
30	1187
357	1610
1321	1037
291	225
1408	539
1684	420
277	1233
1529	24
797	225
473	1667
246	28
494	850
640	1197
551	1460
1141	855
1159	1617
747	1059
640	1424
616	1710
774	1610
1545	654
807	415
191	1036
1277	426
389	982
315	595
790	423
1	586
995	1571
1612	377
1118	1396
597	574
734	1287
385	1477
493	178
44	1676
862	858
1064	466
488	1417
170	1404
1294	1203
1500	701
1538	552
801	184
1282	1294
1750	307
1448	1279
1089	106
1048	635
27	1213
495	1702
267	381
1692	94
1487	696
1384	50
254	852
716	1491
136	215
1236	1505
126	221
1133	109
1239	528
1314	1058
600	3
1176	411
944	1282
661	930
1032	985
1591	1611
679	3
1031	1458
780	1578
1130	1087
264	751
331	371
1462	952
190	1545
439	1398
523	1057
944	636
1230	694
1188	1287
1405	1610
784	377
390	381
37	1704
544	1006
476	615
390	351
261	832
52	1616
1305	796
14	544
1643	971
630	638
698	942
1010	1199
868	1271
1384	894
1742	317
1454	296
1400	1055
672	846
1688	1060
30	1726
1032	348
41	770
1033	686
1660	585
904	1570
572	1292
1097	144
1327	1186
1122	264
414	1358
895	204
39	637
899	259
107	74
980	49
1074	539
1248	1460
1026	692
202	1024
184	747
1179	1259
1097	1624
891	163
1572	1266
362	339
1351	1567
1707	923
1315	164
925	1671
335	808
720	1009
580	479
234	201
753	1042
1672	1005
1643	999
366	559
163	1729
1646	1128
217	46
1617	1339
336	974
1708	150
661	989
1651	1537
1446	778
492	333
1340	1555
1281	782
113	55
138	990
1442	991
884	975
1579	235
150	226
1257	467
575	630
459	200
1476	1154
580	1208
126	1309
405	1077
1412	898
973	389
526	1516
783	1145
838	1202
795	1409
1110	1230
1422	548
1677	481
916	394
391	795
813	1699
91	937
804	432
1413	1687
21	1087
1530	991
466	679
848	569
991	1270
1435	12
1134	1253
405	471
1738	1194
392	750
1125	83
244	501
1705	1301
629	1385
106	312
457	737
592	863
958	293
10	1002
970	1526
249	535
571	1420
1674	562
807	610
1167	710
1608	36
831	758
1141	272
468	1052
1093	1563
1134	321
451	618
314	233
364	704
141	501
1357	1127
994	693
1229	1453
370	1604
1594	798
560	442
1367	804
756	866
995	350
547	971
859	798
3	877
1173	936
1120	259
626	445
911	1295
449	1130
407	1251
1373	1018
1350	487
677	949
1179	764
1084	935
170	988
1745	1043
1603	1361
1134	1180
1460	1717
1066	29
763	230
1103	537
833	915
1537	26
897	1052
216	1366
1333	76
1363	1377
1554	951
478	479
1722	989
1674	1349
1260	773
63	34
1409	484
660	21
1263	1690
857	307
187	437
381	799
1731	175
605	1322
198	1266
1341	415
610	717
937	1541
479	854
1151	21
488	899
52	1719
259	1638
620	67
512	915
919	1628
472	127
828	234
920	219
106	774
771	428
146	1111
440	396
1336	1058
323	1477
663	1153
623	251
1147	1102
178	896
1086	235
1008	481
890	1288
1389	1186
1566	1550
1742	534
1642	15
1262	261
1142	1092
1436	131
1513	1126
373	289
205	253
333	153
1318	1390
26	1189
893	340
614	7
214	88
1694	256
612	1314
1434	758
1286	1651
840	1603
431	213
428	1206
942	867
1088	1079
1230	107
258	1666
1202	1658
435	454
644	1037
1717	1401
1334	1003
990	1425
1313	611
510	1036
1262	468
1082	1459
1036	986
1379	247
1554	1526
506	961
1299	1207
1198	428
1710	1326
1175	541
1394	1395
1325	1051
425	1010
451	1641
1072	189
1004	1546
1594	1318
462	897
1602	709
191	1261
377	173
377	1275
985	1730
1336	299
1681	633
74	246
192	1365
1314	240
1485	250
1668	685
1072	577
850	1559
300	1395
694	80
1682	659
1446	626
452	839
816	1694
1590	984
1096	1080
802	1310
807	1427
391	15
469	710
752	1403
773	1196
244	1113
1105	71
424	346
493	1201
740	30
1047	106
1119	1105
1258	1616
1249	951
742	961
1539	1694
393	379
1316	100
1471	1673
1510	728
319	1
1529	257
1048	1648
31	367
1512	340
1715	64
1115	37
252	808
1473	1503
116	139
463	914
662	1454
1084	1604
1042	1712
1608	1396
747	276
305	1002
818	1155
1097	1037
662	691
712	1453
91	1595
430	1339
493	770
894	1709
478	102
153	112
1647	44
626	478
336	465
620	1085
1135	1002
1049	20
966	891
1499	1428
1093	593
15	532
503	439
1056	571
384	946
506	554
1141	953
908	1283
917	1135
485	424
505	1594
539	918
918	535
150	94
102	1546
812	645
969	157
115	945
447	882
438	94
711	121
685	1194
610	1744
1737	53
1103	1254
291	1631
1510	1309
1520	394
1362	1689
920	1376
1283	736
1590	1192
1195	4
1551	579
494	1477
1341	68
191	1046
561	173
694	145
591	11
669	162
848	1616
894	1509
126	249
1439	101
527	159
1695	401
212	253
833	1468
668	1499
1185	1730
1017	791
1162	1276
281	585
1626	592
295	1171
222	1444
205	403
1104	321
1237	845
1738	1045
1572	1470
729	149
1368	277
1468	1156
651	824
1507	197
1092	291
1033	1029
1526	1668
791	821
452	165
2	1681
947	131
1556	305
1535	550
532	433
684	261
1429	1178
745	1309
998	144
886	854
173	1184
1706	515
870	114
1054	1683
1458	1494
1194	803
821	435
856	723
171	1353
939	821
31	1379
1590	1471
300	49
605	625
193	1450
455	1214
946	1685
1562	1581
1349	1371
942	621
1656	1440
1623	1002
1561	617
318	153
1561	1666
285	58
604	1569
892	1119
1132	1516
226	363
327	107
8	565
1379	877
631	377
1003	582
1482	798
676	1141
631	806
932	714
534	514
1247	648
697	1263
431	1572
1594	1630
1300	1279
179	693
528	105
1356	1369
773	82
909	1714
224	1393
959	947
753	251
916	1729
277	158
401	1423
1207	1303
656	1185
143	572
276	494
1324	146
671	1033
200	1182
3	619
1015	1098
1080	622
661	1658
150	1218
78	1182
1533	1598
1662	101
44	1451
516	697
861	546
408	598
446	96
3	939
526	528
1163	1097
1695	1178
339	165
1302	673
1481	350
383	140
1092	294
1626	61
1040	1568
895	1218
673	1494
774	828
1093	1049
226	445
509	1187
110	1550
1717	1075
464	899
962	1249
420	121
1516	1581
352	618
601	994
1160	1400
491	1637
500	1176
863	390
33	1178
330	735
49	9
1299	1726
86	313
924	1212
777	264
1086	1406
1419	835
1078	1348
442	167
1086	444
783	806
230	43
1276	1200
1003	223
533	456
1219	621
1573	403
1308	1429
130	1132
962	1746
240	487
586	483
1447	793
1563	1088
1320	411
1379	1576
423	1255
397	1341
710	70
824	638
320	700
1202	1115
987	841
635	41
1135	665
447	1365
1656	84
1606	1670
485	1665
515	1458
1520	146
677	798
1331	707
129	307
1084	1022
1441	1127
209	1333
155	17
714	1584
617	209
575	921
1531	1314
521	1346
947	1195
883	1376
90	122
509	718
984	496
1609	1147
122	408
412	1706
265	114
1377	1511
798	633
1654	759
916	149
760	894
1014	320
762	229
209	104
85	1228
1516	1315
1589	1694
375	1141
1414	199
720	742
1103	1303
837	1220
864	1074
53	1517
399	1199
1514	320
613	1320
1426	1663
924	1101
629	1287
342	475
1509	1405
1137	452
1111	559
1478	1137
141	347
918	932
254	1389
892	303
1434	546
1408	597
838	872
659	392
644	1233
665	905
1669	1211
1436	958
1603	950
370	104
1705	704
973	117
1374	1500
1474	1110
797	1268
71	1412
1692	24
1710	845
294	1616
6	663
1704	913
1256	1588
192	914
1310	367
601	1696
856	613
389	834
1712	562
489	1560
879	359
418	907
398	1141
1227	758
934	1397
818	1513
1242	60
259	457
129	737
163	1518
1714	546
1408	260
697	707
613	1363
1148	1493
1633	417
1363	508
1230	1022
1353	19
1014	1281
556	378
503	685
1410	924
1692	499
536	1021
409	293
834	156
908	908
1464	1340
1150	1438
639	1297
11	1688
805	1616
181	33
982	33
587	1276
1468	48
1633	1231
1354	716
1105	1651
1246	304
1429	1215
1309	1483
674	1276
1044	22
1355	13
1521	130
1053	1648
1190	1209
512	1187
733	1390
654	264
269	487
1395	686
6	1555
971	726
226	1366
992	1575
924	1613
1216	1641
1595	1286
1147	1092
1507	1234
860	632
161	1306
7	1516
1534	947
56	585
434	1355
1741	138
513	1311
81	1462
677	596
1647	1653
483	529
1683	356
1618	1647
769	857
931	71
1031	555
1016	656
1159	67
1049	1105
1699	536
541	545
944	801
890	284
365	418
931	69
21	1117
322	1059
323	461
618	1102
1419	582
374	1604
1224	1118
1499	857
459	1664
363	85
314	1072
1544	54
40	893
