740	878
357	1339
986	542
1169	491
1453	1394
453	1422
546	664
550	1054
294	876
765	92
883	298
1059	260
858	834
1235	346
291	290
596	1271
902	347
203	1057
454	520
1484	1312
336	1189
1394	498
458	56
1086	838
1276	190
280	954
1436	516
1036	986
250	292
156	1321
1400	192
1111	1379
997	1135
1163	628
1233	1016
172	421
881	984
1165	845
1001	10
172	1391
1197	509
157	1331
226	530
465	79
362	625
637	252
54	539
670	62
177	330
563	1013
1290	417
1122	530
237	58
529	742
963	995
889	73
730	353
134	191
1395	496
561	313
1078	1155
1141	1471
1446	799
905	667
1228	128
561	622
381	1016
41	538
43	409
455	1124
88	1378
1124	87
239	218
949	751
409	164
552	972
1031	583
942	291
894	586
1249	939
403	1480
659	1196
1246	780
814	186
808	659
327	1313
540	167
1245	294
459	759
1023	1121
690	1164
910	1101
201	481
658	1466
1123	758
1357	1118
425	1224
1329	928
445	977
711	445
763	1070
156	1345
227	1163
1493	1266
1262	1370
1419	895
1356	952
1296	964
707	129
6	158
1457	179
925	416
875	1402
297	1213
386	532
138	976
1213	240
787	690
1489	713
1007	426
517	713
279	788
601	575
261	129
873	1479
1210	562
960	1228
534	1008
444	368
609	207
1197	124
286	1435
549	2
769	1025
166	1234
1315	1323
1164	745
909	1444
91	1461
870	1075
372	1050
1233	130
1032	945
495	662
418	1188
1318	1158
122	705
84	734
1220	769
751	703
790	649
69	1040
1014	603
622	780
204	315
1057	703
1104	160
268	1130
489	1139
1432	736
765	71
1372	43
225	1000
386	412
681	659
1208	603
174	814
2	207
1176	585
194	542
970	832
1188	680
100	135
283	1479
616	1389
661	1044
746	745
487	680
1471	1329
666	314
597	1141
343	1153
1160	1290
813	1121
905	432
604	1004
1172	841
774	1099
313	1309
938	1263
495	1236
895	750
312	22
1138	247
498	1119
908	319
284	394
151	1469
1493	1336
1074	685
413	1420
717	1332
1381	1037
392	544
722	940
469	4
799	1226
356	152
1448	742
662	415
35	1334
1386	1176
641	948
1289	71
314	1293
86	557
590	285
686	1336
1019	1312
688	1339
1496	29
567	1233
1485	614
1223	1160
1482	1365
1235	1056
1154	1202
1306	445
976	1426
1421	719
1121	260
580	1006
985	114
736	1295
301	939
160	1003
1450	504
342	478
979	798
1417	478
265	1203
165	1406
1199	1100
171	1302
1282	623
1246	1214
699	1289
784	691
89	1237
1446	258
1435	657
520	536
413	1241
1328	159
911	750
676	1240
490	576
100	553
839	976
126	230
1031	1401
1306	1075
85	693
1186	81
216	1409
1431	719
576	399
406	764
56	332
969	1092
159	1170
1079	128
1300	627
771	626
916	857
714	1241
498	86
739	1093
529	752
47	1176
666	1497
394	639
1442	1472
320	949
1168	701
59	701
188	455
406	722
927	362
1135	1007
223	879
959	337
292	920
1362	950
601	888
778	1084
780	783
224	415
456	1304
137	1176
985	1044
588	839
1279	193
886	1107
124	671
252	718
185	1194
125	1176
148	397
1011	1054
1391	859
311	164
273	1289
853	354
610	1112
1386	1260
278	617
617	961
519	1231
434	719
1379	271
1062	654
1016	419
944	547
1211	1338
221	1203
769	241
278	1193
902	232
868	404
1084	387
361	702
1151	827
1258	375
103	1161
1046	514
111	1034
104	491
222	942
765	713
4	635
733	922
162	41
588	1222
999	1112
391	885
946	1234
1432	190
481	548
803	1381
193	1247
310	1299
61	1416
692	561
197	1030
1315	39
796	112
1107	320
1257	1055
720	220
871	1105
144	1065
1372	1100
1423	1051
176	62
691	575
1371	46
1127	55
1064	613
652	1040
799	503
111	1141
858	341
739	1208
1032	108
899	1351
890	1415
236	57
1466	41
628	1422
375	50
476	177
35	526
660	122
1409	1405
1396	997
1018	538
312	222
563	517
821	102
81	423
391	942
650	906
1210	1295
1264	790
785	495
118	1448
492	836
808	694
237	411
1080	1212
654	1363
1496	1406
813	199
134	902
108	890
450	1176
354	186
80	418
1380	729
174	854
741	1425
102	345
659	679
1237	1002
1279	1395
340	1094
1320	358
7	439
1253	340
864	635
781	324
798	904
727	435
570	250
836	1074
1024	458
1397	265
719	955
287	989
1096	1074
285	969
797	834
1235	154
1365	1170
745	1396
468	1023
816	1477
825	923
435	376
1080	1016
59	794
806	1089
1199	203
164	1486
538	668
1180	1212
1443	38
1364	582
763	1415
885	454
335	1364
1219	687
1041	279
571	195
989	1342
437	994
629	409
437	664
297	438
626	1176
1110	132
1473	105
945	530
936	404
1168	597
359	976
1474	1272
997	844
556	824
491	531
1397	369
526	578
702	1344
1487	1353
710	403
228	416
976	1143
627	943
36	169
730	402
774	273
854	327
267	447
209	240
1096	135
39	928
1327	128
318	1274
533	229
213	1495
1399	322
1107	1406
1203	474
