714	984
1571	880
221	141
1591	341
259	989
1042	103
1635	887
814	1134
1574	1331
1636	1745
804	13
330	1566
700	863
995	706
1112	625
289	1065
1719	1304
1029	435
1644	696
519	476
555	927
793	109
1444	1288
861	932
624	672
287	629
632	1273
6	1243
677	713
1340	512
1019	1150
260	1508
1278	272
315	1533
630	1147
1431	620
1535	767
1468	352
865	294
1397	945
1495	201
536	578
1467	927
1618	580
486	1563
698	212
1428	377
538	184
1326	1622
1527	1571
1177	113
1145	1642
44	761
758	906
536	980
1778	153
1184	1680
769	1069
639	698
1660	1028
1384	90
498	1666
1305	1303
1758	489
785	1396
70	1216
120	62
1340	1682
1206	313
93	1401
475	1174
1774	55
198	987
295	1137
1281	1559
1240	392
225	1680
1039	878
652	491
844	522
283	1127
556	855
63	647
1401	1079
960	810
1611	231
304	1537
1575	1008
1077	1316
1117	1594
630	1657
304	1476
1461	786
7	1492
1195	802
1152	495
1009	1356
76	614
338	1319
878	1478
1566	202
549	922
129	152
976	255
891	1272
521	1020
448	412
1202	252
855	500
396	1705
552	1031
799	1510
455	1309
884	657
933	1467
414	395
1205	923
438	1165
1028	1648
6	514
993	1043
1589	459
1365	1349
505	875
1380	642
35	551
1761	998
460	1489
80	423
718	1354
548	102
213	1353
33	1299
316	653
1748	644
747	1506
398	1769
1414	195
271	1503
1714	1013
295	616
696	268
936	164
156	1229
1400	1574
999	1406
731	1532
1544	845
1501	188
1145	1020
1252	1552
1701	894
588	1294
1568	1737
332	855
1079	1272
245	410
1327	715
547	684
257	405
1396	1749
178	1554
1494	682
473	499
917	1739
554	1704
1506	1041
232	1760
1023	366
87	1360
966	656
990	382
1714	819
1459	776
949	706
1225	1358
904	1378
733	305
1641	1499
1590	1470
927	1508
1283	611
761	514
1518	589
1228	1517
734	1772
1291	615
594	195
9	745
489	183
466	1539
1527	204
263	1720
674	1503
944	612
451	107
884	323
847	779
1572	1576
981	649
558	822
178	1041
270	326
744	373
350	910
245	61
1061	714
1384	106
1062	74
1022	360
679	160
1035	1630
986	1420
1164	971
1601	62
1056	567
1370	383
1239	1547
250	724
1339	846
846	1592
1107	932
1060	932
783	765
1384	886
773	1336
91	692
457	466
613	1123
28	103
1787	336
1220	372
1508	146
553	230
773	562
375	970
1308	729
1727	714
1506	1196
344	753
442	206
523	515
1046	1427
332	724
1264	1340
324	652
1430	83
1627	203
991	1764
1355	766
298	1183
1384	638
813	1190
452	1714
1579	231
487	1473
831	1095
355	246
901	1337
613	1624
1064	1306
984	1412
918	242
427	1761
879	154
1739	464
700	804
979	710
1509	731
351	464
1091	1576
593	986
700	1742
986	1620
548	187
1578	201
1161	1403
1555	805
775	1642
239	418
1729	966
1675	159
1601	383
883	1718
1703	1492
276	1168
1350	35
792	1432
260	1501
660	1576
448	60
782	164
629	513
1002	1161
1365	1142
484	505
681	133
1399	1535
1668	1427
812	73
808	1445
1591	1719
296	1789
1331	1126
652	289
597	1425
1475	1672
1317	844
1787	1546
1441	1006
1148	1699
453	84
842	1715
1085	12
1209	869
